time(s),M_x,M_y
0.24544000000000002,674.3904619798294,-446.757028049303
0.2456,711.2464005556773,-415.8831589692606
0.24576000000000003,716.9863887064926,-386.1172068986198
0.24592000000000003,742.5747089434808,-321.4704791262029
0.24608000000000002,752.9754726345163,-287.617884981803
0.24624000000000001,772.240154677001,-245.37843868431148
0.2464,787.6383314550837,-228.3098751512122
0.24656000000000003,757.4796249654008,-186.72183219627163
0.24672000000000002,785.9713109845549,-127.3849269074845
0.24688000000000002,776.4170950576237,-115.56642975932687
0.24704,767.6084474582347,-67.91969339518998
0.24720000000000003,766.0677809308514,-77.21819907398948
0.24736000000000002,745.6297303908466,-46.73196220172833
0.24752000000000002,732.8544078183838,-25.43364401381562
0.24768,750.4183701531988,13.417518672036776
0.24784000000000003,758.1658829994977,13.341513427146268
0.24800000000000003,750.966373973583,15.125516832652634
0.24816000000000002,761.7978310196428,33.44410916892779
0.24832,779.4689594760241,71.88224694428288
0.24848000000000003,788.4764362137705,79.95958288583812
0.24864000000000003,767.36494681492,101.97531998452364
0.24880000000000002,795.9419817929344,144.5641957098952
0.24896000000000001,800.4770675488401,155.39450639961584
0.24912,836.4547515999368,199.77894917261202
0.24928000000000003,828.1955089231242,238.71826302170885
0.24944000000000002,841.3791072155368,285.04777226584423
0.24960000000000002,854.8469654877626,330.87561414066397
0.24976,861.8027737129069,370.0174145507236
0.24992000000000003,835.8550707636347,407.7772278056931
0.25008,828.531536899517,473.77881229984325
0.25024,819.7795702524463,506.1519153138727
0.2504,788.908139454141,555.6560309872797
0.25056,778.3229397654491,588.6149584828149
0.25072,726.6963908206707,632.9192927830721
0.25088000000000005,709.9166453985421,672.3003541376052
0.25104000000000004,673.3620438727324,735.4198987167218
0.25120000000000003,636.88338390535,755.4687612796281
0.25136000000000003,611.4520053100139,809.2733599743531
0.25152,565.5383322788263,829.3751004979134
0.25168,545.9465110706093,857.7330904345123
0.25184,468.7932812872306,850.0432047394147
0.252,433.3133342408586,896.8849169135053
0.25216,395.5473252028187,908.2612207509839
0.25232000000000004,358.1963062575715,943.055164509112
0.25248000000000004,313.1893283060222,956.1187411124421
0.25264000000000003,270.2085260856311,953.5019462188998
0.2528,218.4757299239708,959.6189764284597
0.25296,167.3578993497996,987.5481108194034
0.25312,153.66265310946886,972.3895862026399
0.25328,120.2857968457638,994.4644425353807
0.25344,103.67401992150074,983.9045081764783
0.25360000000000005,80.13228237811865,981.8135815082977
0.25376000000000004,24.90760292519648,990.9716403394344
0.25392000000000003,-36.81022989134579,982.616913458034
0.25408000000000003,-77.98830488602647,980.181370238984
0.25424,-104.89126839222027,962.6850156339729
0.2544,-131.6956179590595,977.5282831594387
0.25456,-172.31724612793835,943.431233074775
0.25472,-189.28486661674023,939.1215155162816
0.25488,-199.0234912471292,946.6137093312947
0.25504000000000004,-241.30697218494512,951.2607103993142
0.25520000000000004,-283.76291606532084,934.4709389082523
0.25536000000000003,-306.05629884970466,937.4030818737542
0.25552,-353.6302779785783,910.5614757258967
0.25568,-384.8395927587779,924.4108886976937
0.25584,-381.39663886744677,925.2406778238894
0.256,-466.89033886251747,929.0537228514016
0.25616,-510.6838167466145,915.7205159586802
0.25632000000000005,-521.9852071071444,914.4614345796524
0.25648000000000004,-548.3966475878163,899.4981089728393
0.25664000000000003,-608.3706631571814,912.172306539681
0.25680000000000003,-678.980054250236,890.6855492049916
0.25696,-703.2272467473606,879.2155261877649
0.25712,-757.4622112667271,857.7211537716805
0.25728,-841.3339626111382,823.6657000456044
0.25744,-866.2921598823767,767.4167330076322
0.2576,-934.262702369462,756.922332019444
0.25776000000000004,-978.0383662399734,688.4462008965183
0.25792000000000004,-975.6981434603197,650.4071952845995
0.25808000000000003,-1038.883339685011,600.8366637280587
0.25824,-1089.4948173857824,546.5390863172227
0.2584,-1109.7920207632123,512.1467402984663
0.25856,-1121.819682452911,447.21117621894626
0.25872,-1149.018706130757,353.0391948148188
0.25888,-1165.707907598235,285.45123510878346
0.25904000000000005,-1195.0035260394934,240.57008341254127
0.25920000000000004,-1159.987762329764,211.0588135085536
0.25936000000000003,-1157.7507025225566,137.90559401274217
0.25952000000000003,-1165.089721295317,74.40348484870806
0.25968,-1143.8430346329915,38.78654821982266
0.25984,-1149.4517012965252,-19.522066334794026
0.26,-1126.2254482960955,-78.27859688371878
0.26016,-1126.4181271417133,-112.59047050708895
0.26032,-1113.007805040027,-159.3453416394654
0.26048000000000004,-1080.3882445111738,-216.9246188166099
0.26064000000000004,-1064.1899564987832,-218.1694617220616
0.26080000000000003,-1067.4481559601418,-273.5299844011581
0.26096,-1031.8273981434595,-289.63730084978744
0.26112,-1055.866954574162,-323.8222655479748
0.26128,-1013.9450944729109,-375.4616609622032
0.26144,-996.6920039614936,-383.82157374132777
0.2616,-980.9632125563967,-430.42140472788435
0.26176000000000005,-965.0269488500688,-462.2272706096192
0.26192000000000004,-972.7915660607913,-498.94099731296484
0.26208000000000004,-939.9358470280329,-529.6274007393122
0.26224000000000003,-960.3090738464858,-568.256170295394
0.2624,-938.7873617415224,-614.2410265963953
0.26256,-902.272809903049,-659.9647774960184
0.26272,-914.2596849620504,-714.5292011879939
0.26288,-874.0395453557492,-714.4039299147239
0.26304,-847.7024542719225,-731.5242432482705
0.26320000000000005,-865.0523573055902,-789.5760557868135
0.26336000000000004,-835.9016255682917,-829.7104006290116
0.26352000000000003,-776.6450562038981,-885.494583857973
0.26368,-779.5667545894222,-939.1603733569481
0.26384,-733.075481728558,-969.0135940784136
0.264,-708.4795876488479,-1002.374092019122
0.26416,-640.7401997292673,-1044.159071714654
0.26432,-606.4346856541588,-1092.0807243446343
0.26448000000000005,-583.7066973462922,-1149.8999721154144
0.26464000000000004,-523.9478874344135,-1176.8166009170147
0.26480000000000004,-479.2317746587259,-1206.1114915129785
0.26496000000000003,-415.1800149243285,-1258.6266849740887
0.26512,-372.6910996521066,-1289.451752027127
0.26528,-288.372906200109,-1306.1958694220841
0.26544,-215.62738014801184,-1291.1026325282478
0.2656,-120.99125179950633,-1309.3504601057537
0.26576,-57.736828389230794,-1326.3114935946392
0.26592000000000005,-1.9710414500908857,-1320.366025619087
0.26608000000000004,61.47341326854329,-1300.2662138855574
0.26624000000000003,128.04327207453287,-1287.6632632749927
0.2664,182.44048240813592,-1259.2046669225451
0.26656,255.60683041344902,-1258.3920549453023
0.26672,305.8040367686562,-1241.5743887833241
0.26688,365.7717746723551,-1203.7228761192991
0.26704,375.19092980680375,-1167.7012848008044
0.26720000000000005,456.4464230435773,-1144.9011397300426
0.26736000000000004,498.85782279192233,-1107.8524586221138
0.26752000000000004,498.0568654374597,-1074.576636383368
0.26768000000000003,497.7703127449685,-1075.8190683012813
0.26784,556.6919004105803,-1023.3459261020676
0.268,581.7396954375864,-1000.8309326216049
0.26816,600.8101155709375,-1010.6410043657268
0.26832,616.91649491875,-946.5518151870536
0.26848,661.0596387804479,-960.1841028093999
0.26864000000000005,645.9241959575899,-932.2583528990762
0.26880000000000004,742.3624692555701,-929.5423799860758
0.26896000000000003,735.8098509313797,-908.743154414749
0.26912,777.390415275918,-902.4942295397382
0.26928,825.7600475866698,-867.7941687265495
0.26944,845.7748196955894,-868.2545217773294
0.2696,905.1886127416868,-855.8512555233431
0.26976,964.0479787326749,-832.0592665715388
0.26992000000000005,986.2148165145231,-790.3169022180068
0.27008000000000004,1031.7101968548936,-752.4829397236481
0.27024000000000004,1087.0233822956413,-724.1776275902472
0.27040000000000003,1150.1645165858097,-673.4240198995692
0.27056,1177.9720098318903,-645.4330095605168
0.27072,1162.8642706205587,-599.4755020464607
0.27088,1250.5267767303342,-511.4607370102224
0.27104,1265.9441049377317,-483.8442940559129
0.2712,1298.2436409886075,-422.6098596917913
0.27136000000000005,1333.538642545617,-342.5619618775175
0.27152000000000004,1360.575848018337,-269.1416049624488
0.27168000000000003,1368.663865089591,-211.90479719255455
0.27184,1410.1152368943344,-149.42255395340567
0.272,1374.2835222170734,-52.64779777572344
0.27216,1373.6538450565668,6.755960103374379
0.27232,1375.0156890931285,61.21889486708148
0.27248,1374.4160264529587,102.91387649193383
0.27264000000000005,1365.7093954696766,210.48988413594907
0.27280000000000004,1333.8725415745232,250.71487301152575
0.27296000000000004,1295.103643603095,318.26213706752577
0.27312000000000003,1284.9476451865735,379.5418798012373
0.27328,1259.4027045291446,447.0563453286486
0.27344,1220.0158113141883,501.1308654508827
0.2736,1191.1138570985904,538.2936727010077
0.27376,1156.4415544853252,588.0527070907885
0.27392,1092.8696267614048,613.925496563112
0.27408000000000005,1096.2310528816727,643.5053021996542
0.27424000000000004,1060.0881934390284,704.8936758435875
0.27440000000000003,1032.539612960376,690.1180342440579
0.27456,980.855782590911,764.6467812679698
0.27472,938.1267329598621,764.2380233505122
0.27488,910.1826686423126,790.8613941848446
0.27504,866.7332705231802,832.5733437031276
0.2752,853.6293167021311,847.2174272656551
0.27536000000000005,814.0717164713884,883.3602412179683
0.27552000000000004,784.8066584344377,903.8913103866255
0.27568000000000004,769.7058519495374,935.0664801244413
0.27584000000000003,739.600596598678,924.577446995301
0.276,713.350874244404,966.486415136771
0.27616,688.3885464511185,965.2198551473411
0.27632,614.0130199597899,1054.7228545555515
0.27648,594.4640688394259,1070.9013087836638
0.27664,597.0022200488847,1125.3556913651591
0.27680000000000005,538.679858316266,1132.3621576228086
0.27696000000000004,504.54805361878437,1168.0281237303527
0.27712000000000003,447.74647004087325,1208.515036833264
0.27728,421.88598115402874,1227.3720163339683
0.27744,381.36875329459673,1263.2164410096866
0.2776,306.8276510968087,1276.800891000044
0.27776,261.3860949159752,1305.2340491594446
0.27792,186.63923085339863,1315.9111757088467
0.27808000000000005,114.86601513424957,1352.847905112397
0.27824000000000004,50.759148412983336,1333.3311793424523
0.27840000000000004,-12.938241643596857,1343.4169679822419
0.27856000000000003,-105.7863543394094,1364.6977996869514
0.27872,-188.52114764716353,1357.185626518601
0.27888,-256.6708401554529,1359.725670125826
0.27904,-302.7463677840312,1327.4543835704474
0.2792,-354.7782810675811,1317.4829303283761
0.27936,-440.25150131567443,1260.454750314118
0.27952000000000005,-474.3723883337368,1234.318044137966
0.27968000000000004,-547.8524376610303,1233.7198371883856
0.27984000000000003,-595.1791404491236,1178.313605824787
0.28,-629.3024111605258,1137.8216523932106
0.28016,-668.7700952031846,1075.7706847853215
0.28032,-734.7103223389985,1065.3180166267134
0.28048,-774.6588846697454,1004.0675696661103
0.28064,-790.0467351427108,959.6217695347779
0.28080000000000005,-815.092992596532,910.1334117119993
0.28096000000000004,-875.4098232996622,859.5065491813128
0.28112000000000004,-860.0752238080643,839.9457614768452
0.28128000000000003,-897.2936748309629,781.1195670351593
0.28144,-928.8539202199627,750.1812927446093
0.2816,-918.5100558348339,728.1073098262219
0.28176,-948.3823097107537,676.3696825914186
0.28192,-979.2504834013657,631.8014679795975
0.28208,-966.5919345083583,627.7241241294771
0.28224000000000005,-991.7932503041318,580.7611074389722
0.28240000000000004,-1019.0327876706895,571.5941961894397
0.28256000000000003,-1032.3522473854089,518.1662119443488
0.28272,-1067.019036570567,508.54095831666285
0.28288,-1067.2721902621015,483.6666543136951
0.28304,-1098.6960647370886,430.3699733597534
0.2832,-1114.9534901796667,375.8311152337514
0.28336,-1127.4971304967862,357.4565424962539
0.28352000000000005,-1148.4798276707538,334.71846443299074
0.28368000000000004,-1180.9709962896366,282.474748168707
0.28384000000000004,-1211.9749677160921,253.3052380228073
0.28400000000000003,-1209.5000116743386,168.31529795227422
0.28416,-1234.4988682033477,132.70636762162962
0.28432,-1254.247794818408,93.31200489433746
0.28448,-1250.2981150329638,26.383682280748424
0.28464,-1279.8182009630825,-34.01947997238968
0.2848,-1289.1192813946116,-105.75607597515328
0.28496000000000005,-1299.6713914165969,-158.8886005209601
0.28512000000000004,-1287.7122108710557,-219.25963750240697
0.28528000000000003,-1291.3666584088705,-264.91932891803754
0.28544,-1261.0956271940956,-362.1550295208015
0.2856,-1257.6594968524016,-408.5678770511707
0.28576,-1228.9555529492043,-474.70652391236365
0.28592,-1205.5999254476562,-541.0168512824247
0.28608,-1174.0328201167545,-574.1084558771028
0.28624000000000005,-1135.612232511066,-672.7720706730472
0.28640000000000004,-1089.3689456401444,-707.4140767259239
0.28656000000000004,-1037.5599531742037,-746.2077305354353
0.28672000000000003,-993.8763890276601,-806.5902492764047
0.28688,-925.0136810726303,-833.1249048673894
0.28704,-898.4982042051589,-852.9682239190955
0.2872,-848.3779947840562,-864.736972841366
0.28736,-812.669950120417,-907.1388924047487
0.28752,-766.856983583806,-945.7928181138258
0.28768000000000005,-697.1573263244948,-937.1419582762437
0.28784000000000004,-635.671539685943,-964.4910272615751
0.28800000000000003,-608.283758429004,-961.1827338478146
0.28816,-564.5043279590931,-1004.2226007138639
0.28832,-533.3682890039291,-975.3556467588709
0.28848,-515.921227721496,-1009.7350371313831
0.28864,-450.70959192172734,-1008.8796642430816
0.2888,-462.2080100035104,-1010.4269268684473
0.28896000000000005,-389.70511118037416,-1004.6979928680439
0.28912000000000004,-364.37724128399896,-1023.4851992991928
0.28928000000000004,-333.9797196550856,-1060.0381995653543
0.28944000000000003,-306.2380054275061,-1064.312525646397
0.2896,-251.6029898400189,-1075.9830882384235
0.28976,-257.0617749612585,-1083.094109472645
0.28992,-172.512854550867,-1108.096687110723
0.29008,-166.14687395634905,-1123.000857091216
0.29024,-111.10391017929452,-1117.696848271877
0.29040000000000005,-61.910921075138305,-1138.0945852806262
0.29056000000000004,-29.060096801986198,-1133.6558480455953
0.29072000000000003,4.786756462652405,-1132.3968940394943
0.29088,90.9321964287228,-1153.799230418074
0.29104,161.27374045335785,-1171.8763964701245
0.2912,176.13706921475662,-1146.6555198320582
0.29136,228.7731577793029,-1144.6472581932137
0.29152,291.0888427208446,-1114.954700222469
0.29168000000000005,351.38424747811445,-1124.2015106892181
0.29184000000000004,395.8129978334205,-1089.955607143739
0.29200000000000004,439.2027945209899,-1107.7663090334295
0.29216000000000003,504.9366138293163,-1047.8611658250677
0.29232,548.3897330575176,-1035.4521768874527
0.29248,603.8980174294877,-972.7736883607422
0.29264,643.9024418865964,-964.9363685031535
0.2928,708.8794567556449,-926.3549634796191
0.29296,727.3971147799982,-860.7197308164488
0.29312000000000005,784.0261353366216,-853.5543577348516
0.29328000000000004,789.4708639456088,-805.9919513461624
0.29344000000000003,840.1738045057152,-737.9765644908625
0.2936,874.2946551315129,-714.2802144107711
0.29376,877.8616520571793,-644.488448329426
0.29392,931.2393785846768,-605.1666062876764
0.29408,946.8513872122522,-544.2312071628487
0.29424,925.4860799630361,-509.0970139256188
0.29440000000000005,938.4808478918263,-468.307744789257
0.29456000000000004,954.4618285934423,-421.76958959335315
0.29472000000000004,960.410853912872,-399.01953847499345
0.29488000000000003,966.788288972714,-344.60889939570467
0.29504,968.3207581424665,-282.09756054090343
0.2952,981.7282962359008,-255.47912995650827
0.29536,968.8007448200686,-223.10892012752493
0.29552,943.9623872765889,-168.82609978003728
0.29568,947.7047585259936,-163.85932897989343
0.29584000000000005,964.4795727962511,-129.71072925223848
0.29600000000000004,960.5212953382642,-83.0038140267112
0.29616000000000003,970.027946575192,-47.70193433166749
0.29632000000000003,954.3479026087022,-42.59363401398512
0.29648,976.504213927977,-6.5863630516621505
0.29664,960.2471706041786,23.48974209514781
0.2968,936.1513699283345,82.56343123120244
0.29696,984.2228313160797,83.6156316833011
0.29712000000000005,977.9483044828305,131.60072512877363
0.29728000000000004,974.5241744904314,192.37241365070932
0.29744000000000004,965.4509369303163,218.8004035137676
0.29760000000000003,971.2756280772928,238.35596892824645
0.29776,963.8176429911268,307.6450668529959
0.29792,950.8477309791479,352.09983767758456
0.29808,919.4611858697086,387.2972260825196
0.29824,929.1535559316246,430.7464877306594
0.2984,912.0217335443568,491.3372248142868
0.29856000000000005,898.3531901282724,508.33784398913343
0.29872000000000004,859.2031377721851,560.719514230946
0.29888000000000003,823.2410932968564,606.844371574367
0.29904000000000003,791.6525256278298,638.4343949339828
0.2992,761.0540823053371,700.8491760123868
0.29936,743.4112852270488,736.415663864289
0.29952,677.7025674833205,758.3749747565092
0.29968,639.8723806864277,753.9951293038794
0.29984000000000005,602.7366674773948,815.0365027036034
0.30000000000000004,564.8534662488552,816.064202063472
0.30016000000000004,517.426184339112,852.6442417823285
0.30032000000000003,475.293767692194,868.3486958603868
0.30048,417.0108187822788,898.6307903236399
0.30064,387.8886094824631,889.2064583895333
0.3008,336.23719552280727,885.7760871237329
0.30096,295.63393634955133,913.9654807958996
0.30112,241.49067123924058,885.3096747608753
0.30128000000000005,196.00922003819582,904.4786087548529
0.30144000000000004,165.52225532064006,911.0389331411001
0.30160000000000003,131.40030382883432,911.8889654645524
0.30176000000000003,105.55415349429381,875.0802731463914
0.30192,67.17364287014011,875.8545458727401
0.30208,35.79163769572614,892.1077407145433
0.30224,6.919770784994394,868.5629189267253
0.3024,-10.526344298555712,878.4114845888663
0.30256000000000005,-57.22819190121921,849.2376710576622
0.30272000000000004,-64.61159104081923,829.0980188923185
0.30288000000000004,-128.56470044359736,837.8450452894518
0.30304000000000003,-152.3499750225587,829.1643437947905
0.3032,-150.8825752221451,821.3752891783012
0.30336,-173.24123663139,820.3920156756029
0.30352,-229.01606704831553,807.091898449588
0.30368,-247.80793168935,794.8180157947863
0.30384,-263.8249953214467,766.9564436433155
0.30400000000000005,-299.52354160399113,803.3984929923788
0.30416000000000004,-338.91799531194516,770.0730226064737
0.30432000000000003,-361.26337354456325,756.496724483416
0.30448000000000003,-397.8026175346565,736.6165491656036
0.30464,-442.23996556250523,723.8602779437275
0.3048,-466.7468350646173,726.0424309215224
0.30496,-453.01445961619487,703.1470381958936
0.30512,-531.4284812150436,697.43352541767
0.30528000000000005,-551.7737951664478,649.0031089267516
0.30544000000000004,-589.8105171637549,638.0064764891445
0.30560000000000004,-640.6291487334408,603.1723465726872
0.30576000000000003,-636.8598926984662,564.3359500482493
0.30592,-663.2438024308692,535.043424949493
0.30608,-706.7674498681189,498.69837008400384
0.30624,-728.6862288754951,469.7147880186144
0.3064,-734.7296739257691,402.53551344550715
0.30656,-752.990593620512,390.7810666832759
0.30672000000000005,-761.9513244942116,356.3702970804995
0.30688000000000004,-764.2239486421274,313.66801396016024
0.30704000000000004,-788.3819346003305,248.74334936392717
0.30720000000000003,-784.1994171051377,214.31730410802993
0.30736,-807.432366282278,184.29842579750934
0.30752,-799.7386048109867,142.96116193882946
0.30768,-781.0511768716638,115.04196263615734
0.30784,-759.0752165183291,89.58341721519959
0.30800000000000005,-762.6446062354016,52.505804256809604
0.30816000000000004,-753.5251595971444,4.282386967680523
0.30832000000000004,-740.7412211560065,-11.473980676016277
0.30848000000000003,-724.4990440723507,-57.34688527263908
0.30864,-725.9295330182609,-76.44516368464164
0.3088,-690.8361991962577,-87.47723309003047
0.30896,-686.710790262494,-124.86794689803284
0.30912,-675.6380525012684,-170.9861808492729
0.30928,-674.8686017499965,-167.63930253683137
0.30944000000000005,-665.8499434889115,-193.32217897565664
0.30960000000000004,-650.3035774088445,-227.12955573112836
0.30976000000000004,-628.8394378666853,-203.76928821582698
0.30992000000000003,-616.6786168803364,-248.85034262223604
0.31008,-629.0326262040094,-259.4265807157378
0.31024,-615.303935472391,-297.5788208593669
0.3104,-602.8964386176298,-333.44747368532984
0.31056,-566.0282904369647,-341.6010787156949
0.31072000000000005,-586.0906090397552,-370.5738704745916
0.31088000000000005,-547.6237486694613,-375.2377393573139
0.31104000000000004,-541.0877980025176,-416.691922464508
0.31120000000000003,-499.89587575110687,-425.8184383001892
0.31136,-481.6951124699642,-457.3366779176234
0.31152,-436.6471841225264,-475.82538589538314
0.31168,-457.64815931145523,-496.84142748191056
0.31184,-417.7351340272181,-521.613496515183
0.312,-407.7461943019438,-530.7369008122297
0.31216000000000005,-392.8911720749698,-557.5496205999569
0.31232000000000004,-353.90910641288036,-565.3792252974227
0.31248000000000004,-329.91587733518037,-610.7673849278298
0.31264000000000003,-299.4535319847151,-581.1871880744418
0.3128,-270.30261828609287,-610.66930777438
0.31296,-230.0053634708268,-594.1584193060172
0.31312,-199.81568716385786,-612.0130375611718
0.31328,-169.83111766091233,-601.8623797094995
0.31344000000000005,-145.89605252031853,-616.0633783508619
0.31360000000000005,-119.56171815054522,-669.1841572932267
0.31376000000000004,-92.3042666916738,-627.6750400624213
0.31392000000000003,-76.41128248617717,-613.3793487482291
0.31408,-12.374034167341174,-620.0390240171917
0.31424,-6.170663309707134,-621.4364687867263
0.3144,14.6449842710795,-603.1530768685121
0.31456,65.70903617604459,-600.1157329637393
0.31472,53.5927502236601,-607.6888631755139
0.31488000000000005,133.03604514782694,-560.8312748759346
0.31504000000000004,136.83148541727553,-568.6304010516881
0.31520000000000004,133.01243566608278,-541.3746236369943
0.31536000000000003,173.39564901064327,-544.7654092168337
0.31552,228.14187935914813,-517.7922086397092
0.31568,205.16887103091454,-516.3749300858963
0.31584,225.1777384948816,-502.294480821455
0.316,231.58047527677775,-461.618473511002
0.31616000000000005,254.22472498349848,-480.85445115468013
0.31632000000000005,245.18976298781405,-463.39710905746057
0.31648000000000004,272.61057932306255,-424.02638310611115
0.31664000000000003,300.28310275732235,-448.5941732593827
0.3168,326.72569501660394,-411.41627231746054
0.31696,341.2029564376049,-414.72548463590556
0.31712,342.5111764720855,-399.1768622354252
0.31728,353.5850696877163,-374.3293975276965
0.31744,387.0963953696021,-369.4251395402942
0.31760000000000005,357.6259029982454,-361.78371014568586
0.31776000000000004,390.637326335655,-345.03589893585865
0.31792000000000004,392.69682828324056,-320.6980987976202
0.31808000000000003,426.38972407193506,-299.62445735409
0.31824,446.35263720361314,-281.78461435841615
0.3184,430.3169680261728,-247.04375781646416
0.31856,459.5007075475823,-252.07219530919454
0.31872,454.7277164590643,-203.80947437415608
0.31888000000000005,464.0643248390371,-206.05522283456824
0.31904000000000005,493.3561857789621,-161.6338419128702
0.31920000000000004,476.30721038235424,-169.4364799421703
0.31936000000000003,475.080763766724,-138.78406689108164
0.31952,493.9748451813214,-103.43583254883694
0.31968,466.65958460992493,-98.23593290082687
0.31984,477.1581889046895,-90.29237492442248
0.32,487.84112002031617,-39.576542404535104
0.32016,488.7411826097072,-27.73302557437497
0.32032000000000005,491.2034286530036,8.940460382244426
0.32048000000000004,476.8510381903606,49.479177874000094
0.32064000000000004,465.4932944078949,50.716487580652526
0.32080000000000003,447.68600429302285,67.4130038933415
0.32096,453.4895060438598,64.44756200561083
0.32112,430.5816853598254,104.32434969224214
0.32128,416.65927860304436,128.7771129947655
0.32144,421.876282615478,143.0475298811021
0.32160000000000005,392.19673487937456,182.40488167516293
0.32176000000000005,396.68242723397435,154.2351125317523
0.32192000000000004,398.69922285889817,227.59278377082197
0.32208000000000003,368.12179606928754,205.49039668981214
0.32224,361.0136680201121,236.0759571505901
0.3224,339.7285784204291,203.54785948107173
0.32256,329.4326244518186,218.79894782317837
0.32272,321.5562556941737,237.32370233915415
0.32288,303.243813650638,260.7613034170087
0.32304000000000005,285.4346402360662,268.92941076486903
0.32320000000000004,291.6499204623334,261.0729485760319
0.32336000000000004,260.0296278365276,266.62736347091817
0.32352000000000003,241.7427240647669,279.3964993583767
0.32368,217.2876862456978,309.9250786306522
0.32384,213.83576166111052,285.5741044925812
0.324,190.6400417707899,309.5947642398221
0.32416,189.8256920629063,293.227852668801
0.32432000000000005,174.4211011481647,322.5201685120351
0.32448000000000005,166.55573195253467,304.287416430194
0.32464000000000004,148.18355200644325,297.0329823787342
0.32480000000000003,128.63914082110443,309.6506445623164
0.32496,136.72017967559603,340.4257814281439
0.32512,122.96893483791061,330.18679045190345
0.32528,117.90473284701592,343.80766909925654
0.32544,85.31584189926454,314.18686757649505
0.3256,47.7128338149544,329.48371009343464
0.32576000000000005,43.334680602634485,322.9090835471482
0.32592000000000004,44.70261124547234,329.86568330405026
0.32608000000000004,18.25029315344142,322.4163777730226
0.32624000000000003,-1.3338947772482739,333.0621250921604
0.3264,-9.398120405434183,343.03341456904025
0.32656,-21.76483062949826,338.8658179023872
0.32672,-54.38395445117484,330.8654334046055
0.32688,-70.35158828970076,338.2503792154566
0.32704000000000005,-76.96133337145253,320.49167277400034
0.32720000000000005,-61.66536426886648,304.3682527482275
0.32736000000000004,-98.06785522616714,293.0674901542642
0.32752000000000003,-99.2051771854714,296.4853424809972
0.32768,-144.3774488034285,266.57702387072914
0.32784,-140.2739844052975,268.922787372688
0.328,-134.57488296390736,255.21241104829542
0.32816,-150.58771599522908,248.07454142076867
0.32832,-160.94666497408878,238.38536478008282
0.32848000000000005,-166.7569720784304,241.4657425378999
0.32864000000000004,-196.952953345264,202.14360935803242
0.32880000000000004,-168.72584818876982,219.22814909534856
0.32896000000000003,-210.5748327798972,192.50203379961462
0.32912,-180.3719642769633,184.589582111489
0.32928,-193.85154995649864,183.86441164832848
0.32944,-205.0608587891932,176.628219219565
0.3296,-235.00331334377887,165.6215880072231
0.32976000000000005,-177.53618802846887,154.288472689914
0.32992000000000005,-203.9012101754765,145.5050540280496
0.33008000000000004,-216.5701126677999,114.02071380521232
0.33024000000000003,-203.7771671411412,156.83473027634165
0.3304,-210.83843105140937,120.30619471014548
0.33056,-237.0352663469631,104.84640582787324
0.33072,-237.8467956543301,98.90335793792559
0.33088,-231.6128552943221,67.83254301922562
0.33104,-250.84346507895242,70.31287601809325
0.33120000000000005,-240.16070682658324,42.2332414163549
0.33136000000000004,-239.90558795275336,58.41468890824111
0.33152000000000004,-240.02478171781328,29.022603671247175
0.33168000000000003,-219.3808874304242,38.2157446455845
0.33184,-222.9986788595888,-19.996848918539676
0.332,-217.09671783652237,-17.2876722609779
0.33216,-234.47357844028954,15.707592910891195
0.33232,-234.2401493562393,-11.484962041898829
0.33248000000000005,-201.8711950603892,-39.37302776209366
0.33264000000000005,-220.56894930482952,-23.227945240739817
0.33280000000000004,-217.0147351621498,-38.70305526646377
0.33296000000000003,-206.2052681420538,-40.66577198599746
0.33312,-190.06172319388483,-60.57365091533624
0.33328,-206.63644369458564,-59.10896233864507
0.33344,-190.88432484779617,-49.078526333511306
0.3336,-197.89798767579632,-87.79969584974488
0.33376,-179.55374789095205,-59.816018552035764
0.33392000000000005,-170.12503068894534,-110.17070333479975
0.33408000000000004,-185.1478758447259,-100.81207763466479
0.33424000000000004,-158.48390943908618,-106.15634539686239
0.33440000000000003,-168.3594963577899,-112.83551782165455
0.33456,-137.8337920744281,-118.62539976741597
0.33472,-131.46176126589864,-129.6024713627302
0.33488,-122.59958064509041,-120.84681090078935
0.33504,-122.92043304709048,-139.64746427375633
0.33520000000000005,-114.93595196899619,-151.87282694160555
0.33536000000000005,-131.9059925434027,-127.71965386041323
0.33552000000000004,-101.69054141493808,-121.80998677529001
0.33568000000000003,-88.2405153524304,-138.4989062027164
0.33584,-104.31231295068238,-142.4309175436339
0.336,-58.426379923285914,-148.59851480503747
0.33616,-67.87836997858803,-153.00011373391027
0.33632,-43.86834587071475,-163.37336487280922
0.33648,-55.82295008896599,-145.01590559780144
0.33664000000000005,-54.179657375041685,-170.4740234096486
0.33680000000000004,-40.26289141929391,-135.36506820800963
0.33696000000000004,-42.584017358029975,-137.33176078246518
0.33712000000000003,-21.039414518550824,-135.51056448240382
0.33728,-38.7259005106486,-151.18908907184118
0.33744,-22.48335040627919,-155.8498009255981
0.3376,-3.993195835996336,-153.75838296184352
0.33776,12.623366671078829,-147.43556359329645
0.33792000000000005,-1.5897505944389456,-141.30633287698546
0.33808000000000005,32.52288447759568,-125.2952648705032
0.33824000000000004,30.261596520143417,-126.72072258581444
0.33840000000000003,20.852576631422323,-117.14827413425301
0.33856,24.565788578711395,-135.2337740149267
0.33872,10.08908213974763,-124.39831381974662
0.33888,34.2417548272999,-107.48908471970546
0.33904,29.452014198939565,-105.63613616866638
